STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MCC_CENTREQ-BUDTRH,Policies that exceed a certain budgetary threshold need to be evaluated. Please provide the weblink here:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_GUDCONT,16.1 Do the central guidelines contain specific guidance related to:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_AUTOEV-EVAUT,By providing internal evaluation teams with autonomy in deciding which policies to evaluate,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_HIGGUID-YEVAG,"Yes, in the form of a multi-annual evaluation agenda or plan",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MCC_LEGALEM-NOEMB,It is not legally embedded,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_EVRESULT-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_BUDPRT-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_RESPOPLAN,4.1 Please select the responsibilities of the Ministry of Planning or equivalent in relation to policy evaluation:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_ADDRESPOMOF-PREIPM,Promoting evidence-informed policymaking,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_ADDRESPOAUT,"4.2 In addition to responsabilities in relation to policy evaluations, does the Autonomous Agency carry out any of the following responsibilites?",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_EXTACT-LEGB,Legislative body,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MCC_CENTREQ-NOREQ,There are no central requirements establishing what policies should be evaluated.,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_WHICM-OVBD,Oversight body or team inside government,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MCC_SPCETH-CULAP,Culturally appropriate approaches,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MCC_LEGALEM-2LEG,Secondary/subordinate legislation . Please provide a weblink or references to the legislation and the number of the articles.,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_CONSTI-EVREP,Requirements related to evaluation reporting,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_SECLEG-other,Other elements,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_SYNTMET-META,Meta-analyses,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_EVALCHAMP-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_RESPOAUT-MONEV,Monitor the implementation of policy evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_ADDRESPOAUT-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_RESPLM,5.2 What are the responsibilities of the evaluation units in line ministries?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_KB,7. How are knowledge brokers  involved in strengthening the relationship between evaluations and decision-making in your country?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MCC_SPCETH,18.1 Do the specific ethical standards to government evaluators support:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_CONSTI-RESEV,Responsibilities of government institutions concerning policy evaluation,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_SECLEG-OBJEV,Objectives or expected results of the legal framework,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_INTROCHA-CHAL10,Lack of adequate forward planning of evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_RESPOCEN-TRAIN,Provide trainings to policy evaluators,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_RESPOPLAN-DISSEV,Disseminate and communicate evaluation results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_RESPOAUT-OVERS,"Oversee the evaluation function across government (e.g. approve appointment of Chief evaluators, oversee the development of line ministries’ evaluation agendas, etc.)",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_UNITFINAUT-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_ETHSTD,18. Are there ethical standards that apply to government evaluators?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_LR_INTRODEF-other,"Other, please explain",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_RESPOPUB-ADVBP,Advise government institution on best practices,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_ADDRESPOCEN-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_ADDRESPOAUT-MONPG,Monitoring  government-wide policy goals,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_ST_UNITNAMEAUT,4.3 Please name the specific unit(s) responsible for policy evaluation within the Autonomous Agency:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_RESPLM-QUALEVE,Ensuring the quality of policy evaluations conducted by institutions /actors outside the line ministry,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_WHICM-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_GUDCONT-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_AUTOEV,19. How does the government ensure the autonomy of evaluations?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_ACQSKIL-REGTR,Evaluation specialists are provided with regular professional updates and training opportunities,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_CONSTI-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,AUT,Austria,A,Annual,Q_MC_SECLEG-REGEV,Requirement for government institutions to undertake regular evaluation of their policies,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_INTROCHA-CHAL3,Lack of guidance,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_RESPOCEN,4.1 Please select the responsibilities of the Institution at the Centre of Government in relation to policy evaluation:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_EXTACT,6. Which of the following institutions beyond the executive have the mandate to conduct policy evaluations?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_GUDCONT-EVMET,"Evaluation methods (e.g. cost-benefit analysis, experimental evaluations, etc.)",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_AM_INFOGUID-GUID1_DAT,Policy Evaluation Guideline 1-Date of release (+ last update),2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_JOBCA-SKLRE,Clear qualification and skill requirements,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MCC_SPCETH-CULAPcomment,Culturally appropriate approaches-comment,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_CONSTI-REGEV,Requirement for government institutions to undertake regular evaluation of their policies,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_CONSTI-ETST,Standards for ethical conduct,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_SECLEG-SKENG,Requirements related to stakeholder engagement,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_SYNTMET,36.1 Which of the following methods are used to synthesise evidence?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_RESPOPUB,4.1 Please select the responsibilities of the Ministry of Public Sector Reform or equivalent in relation to policy evaluation:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_UNITFINMOF-DEDLINE,Through a dedicated budget allocation earmarked for the unit(s),2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_UNITFINAUT-DEDLINE,Through a dedicated budget allocation earmarked for the unit(s),2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MCC_CENTREQ-BUDTRHcomment,Policies that exceed a certain budgetary threshold need to be evaluated. Please provide the weblink here:-comment,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_WHICM,14.2 Which mechanisms are in place to ensure oversight of external evaluations?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_AM_INFOGUID-GUID3_TIT,Policy Evaluation Guideline 3-Title,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_HIGGUID-YGOGU,"Yes, in the form of cross government guidelines",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_RESPOPLAN-OVERS,"Oversee the evaluation function across government (e.g. approve appointment of Chief evaluators, oversee the development of line ministries’ evaluation agendas, etc.)",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_RESPOPUB-TRAIN,Provide trainings to policy evaluators,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_STGSK-EVTOP,Choosing evaluation topics,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_GUDCONT-DATA,Data collection,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_JOBCA,17.1 What do(es) the job category(ies) within the civil service involve?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_PRIMLEG-NONE,None of the above,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_EVALCHAMP-NONE,There is no institution with this mandate,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_RESPOCEN-other,"Other, please explain",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_RESPOPLAN-DEVAG,Develop and manage a cross-government evaluation agenda,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_ADDRESPOPUBL-MONPG,Monitoring  government-wide policy goals,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_UNITFINCEN,4.5 How is/are the unit(s) at the Institution at the Centre of Government financed?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_RESPLM-TRACKIM,Tracking and monitoring the implementation of policy evaluation results in their respective policy areas,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_STGSK-USEV,Ensuring the use of the results,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_GUDCONT-ETHCS,Safeguarding of ethical standards,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_AUTOEV-EVPLA,By allowing internal evaluation teams to set their own evaluation plans within the bounds of their mandate,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_SECLEG,29.1 Which elements are discussed in the Secondary legislation?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_INTROCHA-CHAL7,Lack of culture of evaluation in the public sector,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_RESPOMOF-CONDEV,Conduct or commission cross-sectoral policy evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_ADDRESPOMOF-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_KB-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_AM_INFOGUID-GUID4_NAME,Policy Evaluation Guideline 4-Name of the institution that issued the document,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_JOBCA-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MCC_SPCETH-EVINDcomment,The independence of evaluators-comment,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_AUTOEV-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_CONSTI-OBJEV,Objectives or expected results of the legal framework,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_PRIMLEG-QSEV,Requirements related to the quality standards of evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_PRIMLEG-SKENG,Requirements related to stakeholder engagement,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_RESPOMOF-DEVAG,Develop and manage a cross-government evaluation agenda,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_RESPOPUB-other,"Other, please explain",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_ST_UNITNAMEPUB,4.3 Please name the specific unit(s) responsible for policy evaluation within the Ministry of Public Sector Reform or equivalent:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_UNITFINPLAN-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_LMEVDEC-DIFCR,The criteria are different across line ministries,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_STGSK-CONEV,Conducting evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MCC_SPCETH-NONEcomment,None of the above-comment,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MCC_LEGALEM,29. At what level is policy evaluation across government legally embedded?,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MCC_LEGALEM-CONST,Constitution. Please provide a weblink and the number of the article/s.,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MCC_LEGALEM-other,"Other, please specify",2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_INTROCHA-CHAL5,Unclear policy/programme objectives make it difficult to perform evaluations,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_UNITFINMOF-SEPLINE,The evaluation unit prepares its budget and the central budget authority includes it in the government’s budget proposal without any changes,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MCC_CENTREQ-BUDTRH,Policies that exceed a certain budgetary threshold need to be evaluated. Please provide the weblink here:,2023,,,,A,Normal value,0,Units
DATAFLOW,OECD.GOV.GIP:DSD_QDD_GOV_PE@DF_GOV_PE(1.0),Public policy evaluation - 2023,I,HUN,Hungary,A,Annual,Q_MC_WCHSK-other,"Other, please specify",2023,,,,A,Normal value,0,Units
